term,count_h1_2025_12_03,count_h2_2026_03_23,log_odds_difference,z_score
zoning building,0,1,-5.879448455747809,-0.344925246135192
zoning areas,0,1,-5.879448455747809,-0.344925246135192
surety,0,1,-5.879448455747809,-0.344925246135192
workers audience,0,1,-5.879448455747809,-0.344925246135192
workers making,0,1,-5.879448455747809,-0.344925246135192
stewards like,0,1,-5.879448455747809,-0.344925246135192
takes given,0,1,-5.879448455747809,-0.344925246135192
workers marketers,0,1,-5.879448455747809,-0.344925246135192
zoned kind,0,1,-5.879448455747809,-0.344925246135192
zoned commercial,0,1,-5.879448455747809,-0.344925246135192
work working,0,1,-5.879448455747809,-0.344925246135192
working changes,0,1,-5.879448455747809,-0.344925246135192
worth number,0,1,-5.879448455747809,-0.344925246135192
withstand natural,0,1,-5.879448455747809,-0.344925246135192
stops running,0,1,-5.879448455747809,-0.344925246135192
workforce pla,0,1,-5.879448455747809,-0.344925246135192
working address,0,1,-5.879448455747809,-0.344925246135192
worked doesn,0,1,-5.879448455747809,-0.344925246135192
working affected,0,1,-5.879448455747809,-0.344925246135192
working care,0,1,-5.879448455747809,-0.344925246135192
sure stuck,0,1,-5.879448455747809,-0.344925246135192
witnesses,0,1,-5.879448455747809,-0.344925246135192
witnesses testify,0,1,-5.879448455747809,-0.344925246135192
zba approved,0,1,-5.879448455747809,-0.344925246135192
worked professional,0,1,-5.879448455747809,-0.344925246135192
working current,0,1,-5.879448455747809,-0.344925246135192
zoning opposition,0,1,-5.879448455747809,-0.344925246135192
zaldrono mr,0,1,-5.879448455747809,-0.344925246135192
working entities,0,1,-5.879448455747809,-0.344925246135192
taken mitigate,0,1,-5.879448455747809,-0.344925246135192
zaldrono,0,1,-5.879448455747809,-0.344925246135192
zoning portion,0,1,-5.879448455747809,-0.344925246135192
surrounding area,0,1,-5.879448455747809,-0.344925246135192
sure short,0,1,-5.879448455747809,-0.344925246135192
youngest,0,1,-5.879448455747809,-0.344925246135192
taken meals,0,1,-5.879448455747809,-0.344925246135192
withstand,0,1,-5.879448455747809,-0.344925246135192
stops,0,1,-5.879448455747809,-0.344925246135192
zbigniew,0,1,-5.879448455747809,-0.344925246135192
workforce new,0,1,-5.879448455747809,-0.344925246135192
worked policy,0,1,-5.879448455747809,-0.344925246135192
worked plant,0,1,-5.879448455747809,-0.344925246135192
zoned agriculture,0,1,-5.879448455747809,-0.344925246135192
zoned agricultural,0,1,-5.879448455747809,-0.344925246135192
stop information,0,1,-5.879448455747809,-0.344925246135192
workers temporary,0,1,-5.879448455747809,-0.344925246135192
workers things,0,1,-5.879448455747809,-0.344925246135192
workers tonight,0,1,-5.879448455747809,-0.344925246135192
sure sick,0,1,-5.879448455747809,-0.344925246135192
zero unanimously,0,1,-5.879448455747809,-0.344925246135192
sure sites,0,1,-5.879448455747809,-0.344925246135192
workers years,0,1,-5.879448455747809,-0.344925246135192
workforce come,0,1,-5.879448455747809,-0.344925246135192
zero recommend,0,1,-5.879448455747809,-0.344925246135192
zero occupied,0,1,-5.879448455747809,-0.344925246135192
worked investment,0,1,-5.879448455747809,-0.344925246135192
supply increase,0,1,-5.879448455747809,-0.344925246135192
stereotype living,0,1,-5.879448455747809,-0.344925246135192
worked environmental,0,1,-5.879448455747809,-0.344925246135192
stereotype,0,1,-5.879448455747809,-0.344925246135192
workforce exists,0,1,-5.879448455747809,-0.344925246135192
zbigniew brzezinski,0,1,-5.879448455747809,-0.344925246135192
workers care,0,1,-5.879448455747809,-0.344925246135192
student lincoln,0,1,-5.879448455747809,-0.344925246135192
suma years,0,1,-5.879448455747809,-0.344925246135192
summer going,0,1,-5.879448455747809,-0.344925246135192
years history,0,1,-5.879448455747809,-0.344925246135192
stumpf place,0,1,-5.879448455747809,-0.344925246135192
systems facility,0,1,-5.879448455747809,-0.344925246135192
word sangamon,0,1,-5.879448455747809,-0.344925246135192
stumpf,0,1,-5.879448455747809,-0.344925246135192
stump place,0,1,-5.879448455747809,-0.344925246135192
word squishy,0,1,-5.879448455747809,-0.344925246135192
strike need,0,1,-5.879448455747809,-0.344925246135192
stuff women,0,1,-5.879448455747809,-0.344925246135192
work participation,0,1,-5.879448455747809,-0.344925246135192
year electricity,0,1,-5.879448455747809,-0.344925246135192
year financial,0,1,-5.879448455747809,-0.344925246135192
strikes,0,1,-5.879448455747809,-0.344925246135192
stuff require,0,1,-5.879448455747809,-0.344925246135192
stuff presented,0,1,-5.879448455747809,-0.344925246135192
stringent rules,0,1,-5.879448455747809,-0.344925246135192
years going,0,1,-5.879448455747809,-0.344925246135192
stuff outlined,0,1,-5.879448455747809,-0.344925246135192
swallowing,0,1,-5.879448455747809,-0.344925246135192
swallowing farmland,0,1,-5.879448455747809,-0.344925246135192
stuff online,0,1,-5.879448455747809,-0.344925246135192
year hourly,0,1,-5.879448455747809,-0.344925246135192
work massey,0,1,-5.879448455747809,-0.344925246135192
word things,0,1,-5.879448455747809,-0.344925246135192
year immediately,0,1,-5.879448455747809,-0.344925246135192
years executive,0,1,-5.879448455747809,-0.344925246135192
stuff circulating,0,1,-5.879448455747809,-0.344925246135192
year important,0,1,-5.879448455747809,-0.344925246135192
year county,0,1,-5.879448455747809,-0.344925246135192
years hoping,0,1,-5.879448455747809,-0.344925246135192
years entry,0,1,-5.879448455747809,-0.344925246135192
year contract,0,1,-5.879448455747809,-0.344925246135192
subdivisions things,0,1,-5.879448455747809,-0.344925246135192
subdivisions,0,1,-5.879448455747809,-0.344925246135192
years lake,0,1,-5.879448455747809,-0.344925246135192
yards away,0,1,-5.879448455747809,-0.344925246135192
years labor,0,1,-5.879448455747809,-0.344925246135192
years know,0,1,-5.879448455747809,-0.344925246135192
sustainable family,0,1,-5.879448455747809,-0.344925246135192
subdivide housing,0,1,-5.879448455747809,-0.344925246135192
subdivide,0,1,-5.879448455747809,-0.344925246135192
subconscious telling,0,1,-5.879448455747809,-0.344925246135192
strict compliance,0,1,-5.879448455747809,-0.344925246135192
work proud,0,1,-5.879448455747809,-0.344925246135192
years just,0,1,-5.879448455747809,-0.344925246135192
systems including,0,1,-5.879448455747809,-0.344925246135192
sustainable impact,0,1,-5.879448455747809,-0.344925246135192
years important,0,1,-5.879448455747809,-0.344925246135192
year affects,0,1,-5.879448455747809,-0.344925246135192
year appeal,0,1,-5.879448455747809,-0.344925246135192
year backup,0,1,-5.879448455747809,-0.344925246135192
years house,0,1,-5.879448455747809,-0.344925246135192
year built,0,1,-5.879448455747809,-0.344925246135192
woods,0,1,-5.879448455747809,-0.344925246135192
year come,0,1,-5.879448455747809,-0.344925246135192
work problem,0,1,-5.879448455747809,-0.344925246135192
subconscious,0,1,-5.879448455747809,-0.344925246135192
year committees,0,1,-5.879448455747809,-0.344925246135192
woods representing,0,1,-5.879448455747809,-0.344925246135192
years especially,0,1,-5.879448455747809,-0.344925246135192
swear,0,1,-5.879448455747809,-0.344925246135192
yard turned,0,1,-5.879448455747809,-0.344925246135192
years area,0,1,-5.879448455747809,-0.344925246135192
work best,0,1,-5.879448455747809,-0.344925246135192
years allows,0,1,-5.879448455747809,-0.344925246135192
swihart did,0,1,-5.879448455747809,-0.344925246135192
years agriculture,0,1,-5.879448455747809,-0.344925246135192
year question,0,1,-5.879448455747809,-0.344925246135192
work isn,0,1,-5.879448455747809,-0.344925246135192
year questions,0,1,-5.879448455747809,-0.344925246135192
years addition,0,1,-5.879448455747809,-0.344925246135192
year remember,0,1,-5.879448455747809,-0.344925246135192
work home,0,1,-5.879448455747809,-0.344925246135192
work heard,0,1,-5.879448455747809,-0.344925246135192
year round,0,1,-5.879448455747809,-0.344925246135192
syndrome time,0,1,-5.879448455747809,-0.344925246135192
year springfield,0,1,-5.879448455747809,-0.344925246135192
syndrome,0,1,-5.879448455747809,-0.344925246135192
sylvia teacher,0,1,-5.879448455747809,-0.344925246135192
sylvia,0,1,-5.879448455747809,-0.344925246135192
sworn penalty,0,1,-5.879448455747809,-0.344925246135192
work design,0,1,-5.879448455747809,-0.344925246135192
year state,0,1,-5.879448455747809,-0.344925246135192
structures purpose,0,1,-5.879448455747809,-0.344925246135192
work generators,0,1,-5.879448455747809,-0.344925246135192
struggle technology,0,1,-5.879448455747809,-0.344925246135192
year thing,0,1,-5.879448455747809,-0.344925246135192
stuck,0,1,-5.879448455747809,-0.344925246135192
sworn,0,1,-5.879448455747809,-0.344925246135192
stuck kind,0,1,-5.879448455747809,-0.344925246135192
work asbestos,0,1,-5.879448455747809,-0.344925246135192
work ai,0,1,-5.879448455747809,-0.344925246135192
year jobs,0,1,-5.879448455747809,-0.344925246135192
work job,0,1,-5.879448455747809,-0.344925246135192
wording,0,1,-5.879448455747809,-0.344925246135192
stuff chemicals,0,1,-5.879448455747809,-0.344925246135192
years enter,0,1,-5.879448455747809,-0.344925246135192
wording kevin,0,1,-5.879448455747809,-0.344925246135192
swear god,0,1,-5.879448455747809,-0.344925246135192
sweat,0,1,-5.879448455747809,-0.344925246135192
stuff chatham,0,1,-5.879448455747809,-0.344925246135192
strong workforce,0,1,-5.879448455747809,-0.344925246135192
years creates,0,1,-5.879448455747809,-0.344925246135192
studying effects,0,1,-5.879448455747809,-0.344925246135192
studying,0,1,-5.879448455747809,-0.344925246135192
study shall,0,1,-5.879448455747809,-0.344925246135192
years construction,0,1,-5.879448455747809,-0.344925246135192
year member,0,1,-5.879448455747809,-0.344925246135192
years concerned,0,1,-5.879448455747809,-0.344925246135192
year old,0,1,-5.879448455747809,-0.344925246135192
study going,0,1,-5.879448455747809,-0.344925246135192
sweat tears,0,1,-5.879448455747809,-0.344925246135192
study course,0,1,-5.879448455747809,-0.344925246135192
sweet,0,1,-5.879448455747809,-0.344925246135192
words dual,0,1,-5.879448455747809,-0.344925246135192
sweet long,0,1,-5.879448455747809,-0.344925246135192
years called,0,1,-5.879448455747809,-0.344925246135192
swihart,0,1,-5.879448455747809,-0.344925246135192
years building,0,1,-5.879448455747809,-0.344925246135192
years billion,0,1,-5.879448455747809,-0.344925246135192
systems afford,0,1,-5.879448455747809,-0.344925246135192
years like,0,1,-5.879448455747809,-0.344925246135192
yard kid,0,1,-5.879448455747809,-0.344925246135192
yes dasko,0,1,-5.879448455747809,-0.344925246135192
survey company,0,1,-5.879448455747809,-0.344925246135192
work springfield,0,1,-5.879448455747809,-0.344925246135192
table worry,0,1,-5.879448455747809,-0.344925246135192
table water,0,1,-5.879448455747809,-0.344925246135192
work skilled,0,1,-5.879448455747809,-0.344925246135192
wrapped,0,1,-5.879448455747809,-0.344925246135192
stream shared,0,1,-5.879448455747809,-0.344925246135192
work school,0,1,-5.879448455747809,-0.344925246135192
wrapped fossil,0,1,-5.879448455747809,-0.344925246135192
work role,0,1,-5.879448455747809,-0.344925246135192
survive,0,1,-5.879448455747809,-0.344925246135192
yep ayers,0,1,-5.879448455747809,-0.344925246135192
won start,0,1,-5.879448455747809,-0.344925246135192
table sure,0,1,-5.879448455747809,-0.344925246135192
substation las,0,1,-5.879448455747809,-0.344925246135192
won strait,0,1,-5.879448455747809,-0.344925246135192
substation just,0,1,-5.879448455747809,-0.344925246135192
survive vital,0,1,-5.879448455747809,-0.344925246135192
substation interconnection,0,1,-5.879448455747809,-0.344925246135192
substation apparatus,0,1,-5.879448455747809,-0.344925246135192
substantial tax,0,1,-5.879448455747809,-0.344925246135192
yellow contact,0,1,-5.879448455747809,-0.344925246135192
streams seen,0,1,-5.879448455747809,-0.344925246135192
table possibly,0,1,-5.879448455747809,-0.344925246135192
yellow coming,0,1,-5.879448455747809,-0.344925246135192
susceptible,0,1,-5.879448455747809,-0.344925246135192
table lime,0,1,-5.879448455747809,-0.344925246135192
won talking,0,1,-5.879448455747809,-0.344925246135192
yes asking,0,1,-5.879448455747809,-0.344925246135192
tabled,0,1,-5.879448455747809,-0.344925246135192
years worried,0,1,-5.879448455747809,-0.344925246135192
woven trespassing,0,1,-5.879448455747809,-0.344925246135192
wouldn health,0,1,-5.879448455747809,-0.344925246135192
won going,0,1,-5.879448455747809,-0.344925246135192
yes continue,0,1,-5.879448455747809,-0.344925246135192
tactic opponents,0,1,-5.879448455747809,-0.344925246135192
tactic,0,1,-5.879448455747809,-0.344925246135192
strain weight,0,1,-5.879448455747809,-0.344925246135192
strait,0,1,-5.879448455747809,-0.344925246135192
won happen,0,1,-5.879448455747809,-0.344925246135192
work generations,0,1,-5.879448455747809,-0.344925246135192
work tech,0,1,-5.879448455747809,-0.344925246135192
tables iron,0,1,-5.879448455747809,-0.344925246135192
won issues,0,1,-5.879448455747809,-0.344925246135192
strait hormuz,0,1,-5.879448455747809,-0.344925246135192
strange,0,1,-5.879448455747809,-0.344925246135192
strange absolutely,0,1,-5.879448455747809,-0.344925246135192
stranger,0,1,-5.879448455747809,-0.344925246135192
tables,0,1,-5.879448455747809,-0.344925246135192
suma,0,1,-5.879448455747809,-0.344925246135192
wouldn people,0,1,-5.879448455747809,-0.344925246135192
stranger corporations,0,1,-5.879448455747809,-0.344925246135192
strategic,0,1,-5.879448455747809,-0.344925246135192
strategic investment,0,1,-5.879448455747809,-0.344925246135192
won remember,0,1,-5.879448455747809,-0.344925246135192
wouldn place,0,1,-5.879448455747809,-0.344925246135192
wouldn putting,0,1,-5.879448455747809,-0.344925246135192
woven,0,1,-5.879448455747809,-0.344925246135192
tabled resolution,0,1,-5.879448455747809,-0.344925246135192
street cause,0,1,-5.879448455747809,-0.344925246135192
years wildlife,0,1,-5.879448455747809,-0.344925246135192
wrote chat,0,1,-5.879448455747809,-0.344925246135192
wrong discretion,0,1,-5.879448455747809,-0.344925246135192
years possible,0,1,-5.879448455747809,-0.344925246135192
subpart quad,0,1,-5.879448455747809,-0.344925246135192
subpart,0,1,-5.879448455747809,-0.344925246135192
years personally,0,1,-5.879448455747809,-0.344925246135192
wrong makes,0,1,-5.879448455747809,-0.344925246135192
submitted tonight,0,1,-5.879448455747809,-0.344925246135192
years people,0,1,-5.879448455747809,-0.344925246135192
suspending,0,1,-5.879448455747809,-0.344925246135192
suspending years,0,1,-5.879448455747809,-0.344925246135192
submitted evidence,0,1,-5.879448455747809,-0.344925246135192
wrong nails,0,1,-5.879448455747809,-0.344925246135192
years month,0,1,-5.879448455747809,-0.344925246135192
wrong project,0,1,-5.879448455747809,-0.344925246135192
sustainability admits,0,1,-5.879448455747809,-0.344925246135192
wrong sacrifice,0,1,-5.879448455747809,-0.344925246135192
years million,0,1,-5.879448455747809,-0.344925246135192
wrong shut,0,1,-5.879448455747809,-0.344925246135192
wrote,0,1,-5.879448455747809,-0.344925246135192
stress anxiety,0,1,-5.879448455747809,-0.344925246135192
sustainability just,0,1,-5.879448455747809,-0.344925246135192
stress long,0,1,-5.879448455747809,-0.344925246135192
sustainability ll,0,1,-5.879448455747809,-0.344925246135192
subject subpart,0,1,-5.879448455747809,-0.344925246135192
work provided,0,1,-5.879448455747809,-0.344925246135192
years maintenance,0,1,-5.879448455747809,-0.344925246135192
years look,0,1,-5.879448455747809,-0.344925246135192
years ll,0,1,-5.879448455747809,-0.344925246135192
work recommendations,0,1,-5.879448455747809,-0.344925246135192
suspected cause,0,1,-5.879448455747809,-0.344925246135192
years water,0,1,-5.879448455747809,-0.344925246135192
systems water,0,1,-5.879448455747809,-0.344925246135192
won work,0,1,-5.879448455747809,-0.344925246135192
wonder,0,1,-5.879448455747809,-0.344925246135192
substantial revenue,0,1,-5.879448455747809,-0.344925246135192
street chicago,0,1,-5.879448455747809,-0.344925246135192
street feet,0,1,-5.879448455747809,-0.344925246135192
substantial injury,0,1,-5.879448455747809,-0.344925246135192
years use,0,1,-5.879448455747809,-0.344925246135192
writing comply,0,1,-5.879448455747809,-0.344925246135192
writing socrates,0,1,-5.879448455747809,-0.344925246135192
wonder cirrus,0,1,-5.879448455747809,-0.344925246135192
years unusual,0,1,-5.879448455747809,-0.344925246135192
years thing,0,1,-5.879448455747809,-0.344925246135192
years studying,0,1,-5.879448455747809,-0.344925246135192
writing tonight,0,1,-5.879448455747809,-0.344925246135192
wonderful helping,0,1,-5.879448455747809,-0.344925246135192
years springfield,0,1,-5.879448455747809,-0.344925246135192
years room,0,1,-5.879448455747809,-0.344925246135192
susceptible limit,0,1,-5.879448455747809,-0.344925246135192
written contract,0,1,-5.879448455747809,-0.344925246135192
wonderful won,0,1,-5.879448455747809,-0.344925246135192
suspect,0,1,-5.879448455747809,-0.344925246135192
suspect little,0,1,-5.879448455747809,-0.344925246135192
written positive,0,1,-5.879448455747809,-0.344925246135192
subsidence know,0,1,-5.879448455747809,-0.344925246135192
windmills industries,0,1,-5.879448455747809,-0.344925246135192
subsidence,0,1,-5.879448455747809,-0.344925246135192
suspected,0,1,-5.879448455747809,-0.344925246135192
travel causing,0,1,-5.879448455747809,-0.344925246135192
want address,0,1,-5.879448455747809,-0.344925246135192
windfall taxes,0,1,-5.879448455747809,-0.344925246135192
time held,0,1,-5.879448455747809,-0.344925246135192
using kind,0,1,-5.879448455747809,-0.344925246135192
time going,0,1,-5.879448455747809,-0.344925246135192
time goes,0,1,-5.879448455747809,-0.344925246135192
using labor,0,1,-5.879448455747809,-0.344925246135192
using microphone,0,1,-5.879448455747809,-0.344925246135192
using millions,0,1,-5.879448455747809,-0.344925246135192
time finished,0,1,-5.879448455747809,-0.344925246135192
time expected,0,1,-5.879448455747809,-0.344925246135192
time exceed,0,1,-5.879448455747809,-0.344925246135192
using party,0,1,-5.879448455747809,-0.344925246135192
using standards,0,1,-5.879448455747809,-0.344925246135192
using state,0,1,-5.879448455747809,-0.344925246135192
using tier,0,1,-5.879448455747809,-0.344925246135192
using time,0,1,-5.879448455747809,-0.344925246135192
time effects,0,1,-5.879448455747809,-0.344925246135192
time haven,0,1,-5.879448455747809,-0.344925246135192
time inadvertently,0,1,-5.879448455747809,-0.344925246135192
using workers,0,1,-5.879448455747809,-0.344925246135192
time including,0,1,-5.879448455747809,-0.344925246135192
time near,0,1,-5.879448455747809,-0.344925246135192
time ms,0,1,-5.879448455747809,-0.344925246135192
using apple,0,1,-5.879448455747809,-0.344925246135192
time mr,0,1,-5.879448455747809,-0.344925246135192
time months,0,1,-5.879448455747809,-0.344925246135192
time minutes,0,1,-5.879448455747809,-0.344925246135192
time mental,0,1,-5.879448455747809,-0.344925246135192
time making,0,1,-5.879448455747809,-0.344925246135192
time make,0,1,-5.879448455747809,-0.344925246135192
time lot,0,1,-5.879448455747809,-0.344925246135192
using energy,0,1,-5.879448455747809,-0.344925246135192
time listening,0,1,-5.879448455747809,-0.344925246135192
time landowners,0,1,-5.879448455747809,-0.344925246135192
time job,0,1,-5.879448455747809,-0.344925246135192
using high,0,1,-5.879448455747809,-0.344925246135192
time discussions,0,1,-5.879448455747809,-0.344925246135192
usually come,0,1,-5.879448455747809,-0.344925246135192
time past,0,1,-5.879448455747809,-0.344925246135192
tightly,0,1,-5.879448455747809,-0.344925246135192
tier standards,0,1,-5.879448455747809,-0.344925246135192
vac working,0,1,-5.879448455747809,-0.344925246135192
tier generators,0,1,-5.879448455747809,-0.344925246135192
vacuum,0,1,-5.879448455747809,-0.344925246135192
vacuum salesmen,0,1,-5.879448455747809,-0.344925246135192
vaguest,0,1,-5.879448455747809,-0.344925246135192
vaguest terms,0,1,-5.879448455747809,-0.344925246135192
tier generator,0,1,-5.879448455747809,-0.344925246135192
tier emissions,0,1,-5.879448455747809,-0.344925246135192
tier emergency,0,1,-5.879448455747809,-0.344925246135192
valid arguments,0,1,-5.879448455747809,-0.344925246135192
valid heard,0,1,-5.879448455747809,-0.344925246135192
thursday announced,0,1,-5.879448455747809,-0.344925246135192
thursday,0,1,-5.879448455747809,-0.344925246135192
valid think,0,1,-5.879448455747809,-0.344925246135192
vac guarantee,0,1,-5.879448455747809,-0.344925246135192
tightly failed,0,1,-5.879448455747809,-0.344925246135192
usually does,0,1,-5.879448455747809,-0.344925246135192
utilize right,0,1,-5.879448455747809,-0.344925246135192
usually late,0,1,-5.879448455747809,-0.344925246135192
usually leave,0,1,-5.879448455747809,-0.344925246135192
time demonstration,0,1,-5.879448455747809,-0.344925246135192
time day,0,1,-5.879448455747809,-0.344925246135192
time cyrus,0,1,-5.879448455747809,-0.344925246135192
usually weeks,0,1,-5.879448455747809,-0.344925246135192
time council,0,1,-5.879448455747809,-0.344925246135192
utilities district,0,1,-5.879448455747809,-0.344925246135192
utility career,0,1,-5.879448455747809,-0.344925246135192
time cost,0,1,-5.879448455747809,-0.344925246135192
time comes,0,1,-5.879448455747809,-0.344925246135192
time chemicals,0,1,-5.879448455747809,-0.344925246135192
utility outages,0,1,-5.879448455747809,-0.344925246135192
time believe,0,1,-5.879448455747809,-0.344925246135192
utilize margins,0,1,-5.879448455747809,-0.344925246135192
time noise,0,1,-5.879448455747809,-0.344925246135192
time pictures,0,1,-5.879448455747809,-0.344925246135192
throw township,0,1,-5.879448455747809,-0.344925246135192
use essentially,0,1,-5.879448455747809,-0.344925246135192
use existing,0,1,-5.879448455747809,-0.344925246135192
tired living,0,1,-5.879448455747809,-0.344925246135192
times week,0,1,-5.879448455747809,-0.344925246135192
times water,0,1,-5.879448455747809,-0.344925246135192
use generators,0,1,-5.879448455747809,-0.344925246135192
use homes,0,1,-5.879448455747809,-0.344925246135192
use house,0,1,-5.879448455747809,-0.344925246135192
use incompatible,0,1,-5.879448455747809,-0.344925246135192
times respect,0,1,-5.879448455747809,-0.344925246135192
times rate,0,1,-5.879448455747809,-0.344925246135192
use like,0,1,-5.879448455747809,-0.344925246135192
use megawatts,0,1,-5.879448455747809,-0.344925246135192
use minimize,0,1,-5.879448455747809,-0.344925246135192
use money,0,1,-5.879448455747809,-0.344925246135192
use noise,0,1,-5.879448455747809,-0.344925246135192
tired speaking,0,1,-5.879448455747809,-0.344925246135192
use entirely,0,1,-5.879448455747809,-0.344925246135192
use pre,0,1,-5.879448455747809,-0.344925246135192
use don,0,1,-5.879448455747809,-0.344925246135192
urgency,0,1,-5.879448455747809,-0.344925246135192
urgency tonight,0,1,-5.879448455747809,-0.344925246135192
usage committee,0,1,-5.879448455747809,-0.344925246135192
usage just,0,1,-5.879448455747809,-0.344925246135192
today ll,0,1,-5.879448455747809,-0.344925246135192
use automobile,0,1,-5.879448455747809,-0.344925246135192
today implied,0,1,-5.879448455747809,-0.344925246135192
use basement,0,1,-5.879448455747809,-0.344925246135192
use building,0,1,-5.879448455747809,-0.344925246135192
today changes,0,1,-5.879448455747809,-0.344925246135192
today benefit,0,1,-5.879448455747809,-0.344925246135192
use compatible,0,1,-5.879448455747809,-0.344925246135192
use consumption,0,1,-5.879448455747809,-0.344925246135192
use current,0,1,-5.879448455747809,-0.344925246135192
use decide,0,1,-5.879448455747809,-0.344925246135192
use plants,0,1,-5.879448455747809,-0.344925246135192
use process,0,1,-5.879448455747809,-0.344925246135192
time presentations,0,1,-5.879448455747809,-0.344925246135192
time video,0,1,-5.879448455747809,-0.344925246135192
time try,0,1,-5.879448455747809,-0.344925246135192
time state,0,1,-5.879448455747809,-0.344925246135192
time sir,0,1,-5.879448455747809,-0.344925246135192
time run,0,1,-5.879448455747809,-0.344925246135192
used vacuum,0,1,-5.879448455747809,-0.344925246135192
used work,0,1,-5.879448455747809,-0.344925246135192
time requires,0,1,-5.879448455747809,-0.344925246135192
time remaining,0,1,-5.879448455747809,-0.344925246135192
uses district,0,1,-5.879448455747809,-0.344925246135192
uses finance,0,1,-5.879448455747809,-0.344925246135192
uses nearby,0,1,-5.879448455747809,-0.344925246135192
uses permitted,0,1,-5.879448455747809,-0.344925246135192
uses phone,0,1,-5.879448455747809,-0.344925246135192
uses rural,0,1,-5.879448455747809,-0.344925246135192
uses shop,0,1,-5.879448455747809,-0.344925246135192
used public,0,1,-5.879448455747809,-0.344925246135192
used manage,0,1,-5.879448455747809,-0.344925246135192
use staff,0,1,-5.879448455747809,-0.344925246135192
time years,0,1,-5.879448455747809,-0.344925246135192
use structures,0,1,-5.879448455747809,-0.344925246135192
use tell,0,1,-5.879448455747809,-0.344925246135192
times large,0,1,-5.879448455747809,-0.344925246135192
times going,0,1,-5.879448455747809,-0.344925246135192
use word,0,1,-5.879448455747809,-0.344925246135192
times given,0,1,-5.879448455747809,-0.344925246135192
times energy,0,1,-5.879448455747809,-0.344925246135192
used appropriated,0,1,-5.879448455747809,-0.344925246135192
used beautiful,0,1,-5.879448455747809,-0.344925246135192
times bigger,0,1,-5.879448455747809,-0.344925246135192
used build,0,1,-5.879448455747809,-0.344925246135192
used chatgpt,0,1,-5.879448455747809,-0.344925246135192
times big,0,1,-5.879448455747809,-0.344925246135192
timekeepers keeping,0,1,-5.879448455747809,-0.344925246135192
timekeepers,0,1,-5.879448455747809,-0.344925246135192
valid time,0,1,-5.879448455747809,-0.344925246135192
valuable people,0,1,-5.879448455747809,-0.344925246135192
urge sigmund,0,1,-5.879448455747809,-0.344925246135192
ve website,0,1,-5.879448455747809,-0.344925246135192
ve years,0,1,-5.879448455747809,-0.344925246135192
veda,0,1,-5.879448455747809,-0.344925246135192
think main,0,1,-5.879448455747809,-0.344925246135192
veda keene,0,1,-5.879448455747809,-0.344925246135192
vegas,0,1,-5.879448455747809,-0.344925246135192
vegas imagine,0,1,-5.879448455747809,-0.344925246135192
vehicle,0,1,-5.879448455747809,-0.344925246135192
vehicle power,0,1,-5.879448455747809,-0.344925246135192
think job,0,1,-5.879448455747809,-0.344925246135192
think haven,0,1,-5.879448455747809,-0.344925246135192
think happened,0,1,-5.879448455747809,-0.344925246135192
verdin,0,1,-5.879448455747809,-0.344925246135192
verdin resources,0,1,-5.879448455747809,-0.344925246135192
think great,0,1,-5.879448455747809,-0.344925246135192
verdon directly,0,1,-5.879448455747809,-0.344925246135192
ve willing,0,1,-5.879448455747809,-0.344925246135192
ve want,0,1,-5.879448455747809,-0.344925246135192
verdon majority,0,1,-5.879448455747809,-0.344925246135192
think mile,0,1,-5.879448455747809,-0.344925246135192
ve presented,0,1,-5.879448455747809,-0.344925246135192
ve read,0,1,-5.879448455747809,-0.344925246135192
ve really,0,1,-5.879448455747809,-0.344925246135192
think really,0,1,-5.879448455747809,-0.344925246135192
think problems,0,1,-5.879448455747809,-0.344925246135192
ve said,0,1,-5.879448455747809,-0.344925246135192
think peabody,0,1,-5.879448455747809,-0.344925246135192
ve sangamon,0,1,-5.879448455747809,-0.344925246135192
ve sars,0,1,-5.879448455747809,-0.344925246135192
ve shown,0,1,-5.879448455747809,-0.344925246135192
ve soaked,0,1,-5.879448455747809,-0.344925246135192
ve speaking,0,1,-5.879448455747809,-0.344925246135192
ve springfield,0,1,-5.879448455747809,-0.344925246135192
ve taken,0,1,-5.879448455747809,-0.344925246135192
ve testimony,0,1,-5.879448455747809,-0.344925246135192
verdon diverton,0,1,-5.879448455747809,-0.344925246135192
verdon resident,0,1,-5.879448455747809,-0.344925246135192
think thing,0,1,-5.879448455747809,-0.344925246135192
think best,0,1,-5.879448455747809,-0.344925246135192
think ai,0,1,-5.879448455747809,-0.344925246135192
think advantage,0,1,-5.879448455747809,-0.344925246135192
things zoning,0,1,-5.879448455747809,-0.344925246135192
things yes,0,1,-5.879448455747809,-0.344925246135192
things water,0,1,-5.879448455747809,-0.344925246135192
things ve,0,1,-5.879448455747809,-0.344925246135192
viable,0,1,-5.879448455747809,-0.344925246135192
viable county,0,1,-5.879448455747809,-0.344925246135192
vibrations,0,1,-5.879448455747809,-0.344925246135192
vibrations noise,0,1,-5.879448455747809,-0.344925246135192
things tell,0,1,-5.879448455747809,-0.344925246135192
vicinity,0,1,-5.879448455747809,-0.344925246135192
things stop,0,1,-5.879448455747809,-0.344925246135192
things stand,0,1,-5.879448455747809,-0.344925246135192
vicinity obligated,0,1,-5.879448455747809,-0.344925246135192
vested tonight,0,1,-5.879448455747809,-0.344925246135192
vested present,0,1,-5.879448455747809,-0.344925246135192
