segment,label,speaker,start,end
[ 00:54:13.007 -->  00:54:14.138],AT,SPEAKER_40,3253.0078437500006,3254.1384687500004
[ 00:54:14.138 -->  00:54:14.222],AK,SPEAKER_30,3254.1384687500004,3254.2228437500007
[ 00:54:16.382 -->  00:54:17.192],R,SPEAKER_09,3256.3828437500006,3257.19284375
[ 00:54:17.192 -->  00:54:17.209],T,SPEAKER_11,3257.19284375,3257.2097187500003
[ 00:54:21.090 -->  00:54:21.884],AI,SPEAKER_28,3261.0909687500007,3261.88409375
[ 00:54:21.968 -->  00:54:22.035],AI,SPEAKER_28,3261.9684687500003,3262.0359687500004
[ 00:54:22.727 -->  00:54:24.280],AI,SPEAKER_28,3262.72784375,3264.2803437500006
[ 00:54:25.039 -->  00:54:26.997],AI,SPEAKER_28,3265.0397187500002,3266.9972187500007
[ 00:54:27.334 -->  00:54:30.642],BR,SPEAKER_66,3267.3347187500003,3270.64221875
[ 00:54:34.169 -->  00:54:34.827],AI,SPEAKER_28,3274.1690937500007,3274.8272187500006
[ 00:54:34.962 -->  00:54:41.830],AI,SPEAKER_28,3274.96221875,3281.83034375
[ 00:54:51.212 -->  00:55:13.605],BI,SPEAKER_57,3291.2128437500005,3313.60596875
[ 00:55:14.466 -->  00:55:20.372],BI,SPEAKER_57,3314.4665937500004,3320.3728437500004
[ 00:55:20.862 -->  00:55:29.198],BI,SPEAKER_57,3320.8622187500005,3329.19846875
[ 00:55:36.910 -->  00:55:38.969],E,SPEAKER_34,3336.9103437500007,3338.96909375
[ 00:55:38.969 -->  00:55:39.002],X,SPEAKER_16,3338.96909375,3339.0028437500005
[ 00:55:39.002 -->  00:55:39.019],E,SPEAKER_34,3339.0028437500005,3339.0197187500007
[ 00:55:39.019 -->  00:55:39.053],X,SPEAKER_16,3339.0197187500007,3339.0534687500003
[ 00:55:39.053 -->  00:55:39.070],E,SPEAKER_34,3339.0534687500003,3339.0703437500006
[ 00:55:39.255 -->  00:55:45.584],E,SPEAKER_34,3339.2559687500006,3345.5840937500006
[ 00:55:46.124 -->  00:55:48.334],E,SPEAKER_34,3346.1240937500006,3348.3347187500003
[ 00:55:48.824 -->  00:55:53.937],E,SPEAKER_34,3348.8240937500004,3353.9372187500003
[ 00:55:54.392 -->  00:55:56.333],E,SPEAKER_34,3354.39284375,3356.33346875
[ 00:55:56.721 -->  00:55:59.590],E,SPEAKER_34,3356.7215937500005,3359.59034375
[ 00:56:00.231 -->  00:56:06.154],E,SPEAKER_34,3360.2315937500007,3366.15471875
[ 00:56:06.340 -->  00:56:10.356],E,SPEAKER_34,3366.34034375,3370.3565937500007
[ 00:56:10.964 -->  00:56:13.731],E,SPEAKER_34,3370.96409375,3373.7315937500007
[ 00:56:14.153 -->  00:56:16.752],E,SPEAKER_34,3374.1534687500007,3376.75221875
[ 00:56:17.697 -->  00:56:21.004],E,SPEAKER_34,3377.6972187500005,3381.0047187500004
[ 00:56:21.730 -->  00:56:27.045],E,SPEAKER_34,3381.7303437500004,3387.0459687500006
[ 00:56:28.379 -->  00:56:31.028],E,SPEAKER_34,3388.3790937500007,3391.0284687500007
[ 00:56:31.450 -->  00:56:47.110],E,SPEAKER_34,3391.4503437500007,3407.1103437500005
[ 00:56:48.392 -->  00:56:56.037],E,SPEAKER_34,3408.39284375,3416.0372187500006
[ 00:56:56.155 -->  00:57:04.710],E,SPEAKER_34,3416.1553437500006,3424.7109687500006
[ 00:57:05.723 -->  00:57:07.124],E,SPEAKER_34,3425.7234687500004,3427.1240937500006
[ 00:57:07.748 -->  00:57:09.840],E,SPEAKER_34,3427.74846875,3429.8409687500007
[ 00:57:11.089 -->  00:57:16.472],E,SPEAKER_34,3431.0897187500004,3436.4728437500007
[ 00:57:16.877 -->  00:57:21.518],E,SPEAKER_34,3436.8778437500005,3441.5184687500005
[ 00:57:22.902 -->  00:57:24.758],E,SPEAKER_34,3442.9022187500004,3444.7584687500002
[ 00:57:25.112 -->  00:57:26.209],E,SPEAKER_34,3445.11284375,3446.2097187500003
[ 00:57:26.361 -->  00:57:28.049],E,SPEAKER_34,3446.36159375,3448.04909375
[ 00:57:29.314 -->  00:57:37.583],E,SPEAKER_34,3449.31471875,3457.58346875
[ 00:57:38.039 -->  00:57:48.113],E,SPEAKER_34,3458.0390937500006,3468.1134687500007
[ 00:57:50.796 -->  00:57:55.386],E,SPEAKER_34,3470.7965937500003,3475.3865937500004
[ 00:57:56.027 -->  00:57:58.424],E,SPEAKER_34,3476.02784375,3478.42409375
[ 00:57:58.879 -->  00:58:02.322],E,SPEAKER_34,3478.8797187500004,3482.3222187500005
[ 00:58:02.642 -->  00:58:04.245],E,SPEAKER_34,3482.64284375,3484.2459687500004
[ 00:58:04.819 -->  00:58:07.536],E,SPEAKER_34,3484.81971875,3487.53659375
[ 00:58:07.941 -->  00:58:11.114],E,SPEAKER_34,3487.9415937500007,3491.1140937500004
[ 00:58:13.139 -->  00:58:16.530],E,SPEAKER_34,3493.13909375,3496.5309687500003
[ 00:58:16.800 -->  00:58:19.365],E,SPEAKER_34,3496.8009687500007,3499.3659687500003
[ 00:58:19.517 -->  00:58:21.407],E,SPEAKER_34,3499.51784375,3501.40784375
[ 00:58:21.762 -->  00:58:24.664],E,SPEAKER_34,3501.76221875,3504.6647187500002
[ 00:58:25.052 -->  00:58:30.604],E,SPEAKER_34,3505.0528437500006,3510.60471875
[ 00:58:32.528 -->  00:58:36.814],E,SPEAKER_34,3512.5284687500007,3516.81471875
[ 00:58:36.966 -->  00:58:36.983],E,SPEAKER_34,3516.9665937500004,3516.9834687500006
[ 00:58:37.320 -->  00:58:43.564],E,SPEAKER_34,3517.3209687500002,3523.56471875
[ 00:58:43.986 -->  00:58:47.648],E,SPEAKER_34,3523.98659375,3527.6484687500006
[ 00:58:46.770 -->  00:58:46.821],AQ,SPEAKER_37,3526.77096875,3526.82159375
[ 00:58:48.289 -->  00:58:49.335],E,SPEAKER_34,3528.2897187500002,3529.3359687500006
[ 00:58:49.926 -->  00:58:53.858],E,SPEAKER_34,3529.9265937500004,3533.8584687500006
[ 00:58:54.364 -->  00:58:56.305],E,SPEAKER_34,3534.36471875,3536.3053437500002
[ 00:58:56.642 -->  00:59:00.051],E,SPEAKER_34,3536.64284375,3540.0515937500004
[ 00:59:05.974 -->  00:59:05.991],T,SPEAKER_11,3545.9747187500006,3545.99159375
[ 00:59:05.991 -->  00:59:07.054],AI,SPEAKER_28,3545.99159375,3547.0547187500006
[ 00:59:07.054 -->  00:59:07.510],T,SPEAKER_11,3547.0547187500006,3547.51034375
[ 00:59:07.510 -->  00:59:08.100],AI,SPEAKER_28,3547.51034375,3548.10096875
[ 00:59:09.029 -->  00:59:17.044],AI,SPEAKER_28,3549.0290937500004,3557.0447187500004
[ 00:59:12.032 -->  00:59:12.353],BI,SPEAKER_57,3552.03284375,3552.3534687500005
[ 00:59:18.158 -->  00:59:23.018],BI,SPEAKER_57,3558.15846875,3563.0184687500005
[ 00:59:26.258 -->  00:59:26.275],BV,SPEAKER_71,3566.2584687500002,3566.2753437500005
[ 00:59:26.275 -->  00:59:26.342],AQ,SPEAKER_37,3566.2753437500005,3566.3428437500006
[ 00:59:26.342 -->  00:59:26.798],BV,SPEAKER_71,3566.3428437500006,3566.79846875
[ 00:59:26.798 -->  00:59:26.815],AQ,SPEAKER_37,3566.79846875,3566.8153437500005
[ 00:59:28.890 -->  00:59:29.549],BV,SPEAKER_71,3568.89096875,3569.54909375
[ 00:59:31.776 -->  00:59:41.918],BV,SPEAKER_71,3571.77659375,3581.91846875
[ 00:59:42.779 -->  00:59:52.971],BV,SPEAKER_71,3582.7790937500004,3592.9715937500005
[ 00:59:54.321 -->  01:00:05.526],BV,SPEAKER_71,3594.32159375,3605.52659375
[ 01:00:05.745 -->  01:00:07.332],BV,SPEAKER_71,3605.7459687500004,3607.3322187500007
[ 01:00:08.310 -->  01:00:11.770],BV,SPEAKER_71,3608.31096875,3611.7703437500004
[ 01:00:12.850 -->  01:00:15.094],BV,SPEAKER_71,3612.8503437500003,3615.0947187500005
[ 01:00:15.499 -->  01:00:17.440],BV,SPEAKER_71,3615.4997187500003,3617.4403437500005
[ 01:00:17.777 -->  01:00:19.853],BV,SPEAKER_71,3617.77784375,3619.8534687500005
[ 01:00:20.730 -->  01:00:22.097],BV,SPEAKER_71,3620.73096875,3622.0978437500007
[ 01:00:23.211 -->  01:00:27.413],BV,SPEAKER_71,3623.2115937500002,3627.41346875
[ 01:00:28.425 -->  01:00:32.577],BV,SPEAKER_71,3628.4259687500007,3632.5772187500006
[ 01:00:34.939 -->  01:00:37.251],BV,SPEAKER_71,3634.93971875,3637.25159375
[ 01:00:37.673 -->  01:00:41.065],BV,SPEAKER_71,3637.67346875,3641.0653437500005
[ 01:00:45.486 -->  01:00:53.316],BV,SPEAKER_71,3645.48659375,3653.3165937500007
[ 01:00:53.704 -->  01:00:58.750],BV,SPEAKER_71,3653.70471875,3658.75034375
[ 01:01:00.134 -->  01:01:00.640],BV,SPEAKER_71,3660.13409375,3660.6403437500003
[ 01:01:00.842 -->  01:01:02.867],BV,SPEAKER_71,3660.8428437500006,3662.8678437500002
[ 01:01:04.133 -->  01:01:05.804],BV,SPEAKER_71,3664.1334687500002,3665.80409375
[ 01:01:04.200 -->  01:01:04.622],AI,SPEAKER_28,3664.2009687500004,3664.6228437500004
[ 01:01:07.457 -->  01:01:13.617],AI,SPEAKER_28,3667.4578437500004,3673.6172187500006
[ 01:01:13.785 -->  01:01:17.059],AI,SPEAKER_28,3673.7859687500004,3677.0597187500007
[ 01:01:17.650 -->  01:01:18.392],AI,SPEAKER_28,3677.6503437500005,3678.39284375
[ 01:01:18.392 -->  01:01:18.409],BV,SPEAKER_71,3678.39284375,3678.40971875
[ 01:01:19.506 -->  01:01:21.126],BV,SPEAKER_71,3679.5065937500003,3681.12659375
[ 01:01:22.206 -->  01:01:23.337],BV,SPEAKER_71,3682.20659375,3683.33721875
[ 01:01:24.164 -->  01:01:25.514],BV,SPEAKER_71,3684.1640937500006,3685.51409375
[ 01:01:26.307 -->  01:01:27.910],BV,SPEAKER_71,3686.30721875,3687.9103437500007
[ 01:01:28.551 -->  01:01:32.061],BV,SPEAKER_71,3688.5515937500004,3692.0615937500006
[ 01:01:32.534 -->  01:01:33.732],BV,SPEAKER_71,3692.5340937500005,3693.7322187500004
[ 01:01:33.900 -->  01:01:35.655],BV,SPEAKER_71,3693.90096875,3695.6559687500003
[ 01:01:47.232 -->  01:01:53.880],AS,SPEAKER_39,3707.2322187500004,3713.8809687500006
[ 01:01:47.400 -->  01:01:47.890],BK,SPEAKER_59,3707.40096875,3707.8903437500003
[ 01:01:54.539 -->  01:02:00.394],AS,SPEAKER_39,3714.5390937500006,3720.3947187500007
[ 01:02:00.630 -->  01:02:02.132],AS,SPEAKER_39,3720.6309687500006,3722.1328437500006
[ 01:02:02.790 -->  01:02:05.541],AS,SPEAKER_39,3722.7909687500005,3725.54159375
[ 01:02:05.879 -->  01:02:08.629],AS,SPEAKER_39,3725.8790937500007,3728.6297187500004
[ 01:02:09.000 -->  01:02:10.097],AS,SPEAKER_39,3729.0009687500005,3730.0978437500007
[ 01:02:10.367 -->  01:02:13.185],AS,SPEAKER_39,3730.3678437500002,3733.18596875
[ 01:02:13.422 -->  01:02:17.219],AS,SPEAKER_39,3733.42221875,3737.21909375
[ 01:02:17.742 -->  01:02:20.290],AS,SPEAKER_39,3737.7422187500006,3740.29034375
[ 01:02:21.235 -->  01:02:22.838],AS,SPEAKER_39,3741.2353437500005,3742.83846875
[ 01:02:23.243 -->  01:02:24.897],AS,SPEAKER_39,3743.24346875,3744.8972187500003
[ 01:02:25.200 -->  01:02:27.428],AS,SPEAKER_39,3745.2009687500004,3747.4284687500003
[ 01:02:28.052 -->  01:02:34.701],AS,SPEAKER_39,3748.0528437500006,3754.70159375
[ 01:02:35.646 -->  01:02:36.085],AS,SPEAKER_39,3755.6465937500006,3756.08534375
[ 01:02:36.304 -->  01:02:41.097],AS,SPEAKER_39,3756.3047187500006,3761.09721875
[ 01:02:41.350 -->  01:02:43.240],AS,SPEAKER_39,3761.3503437500003,3763.2403437500006
[ 01:02:43.763 -->  01:02:53.837],AS,SPEAKER_39,3763.7634687500004,3773.8378437500005
[ 01:02:54.495 -->  01:02:59.119],AS,SPEAKER_39,3774.4959687500004,3779.11971875
[ 01:02:59.406 -->  01:03:05.667],AS,SPEAKER_39,3779.40659375,3785.6672187500008
[ 01:03:05.886 -->  01:03:11.894],AS,SPEAKER_39,3785.8865937500004,3791.89409375
[ 01:03:11.978 -->  01:03:13.733],AS,SPEAKER_39,3791.9784687500005,3793.7334687500006
[ 01:03:13.800 -->  01:03:22.508],AS,SPEAKER_39,3793.8009687500007,3802.5084687500002
[ 01:03:23.166 -->  01:03:25.039],AS,SPEAKER_39,3803.16659375,3805.0397187500002
[ 01:03:25.630 -->  01:03:29.697],AS,SPEAKER_39,3805.63034375,3809.6972187500005
[ 01:03:30.186 -->  01:03:33.882],AS,SPEAKER_39,3810.1865937500006,3813.88221875
[ 01:03:34.742 -->  01:03:46.065],AS,SPEAKER_39,3814.7428437500002,3826.06596875
[ 01:03:46.740 -->  01:03:57.355],AS,SPEAKER_39,3826.7409687500003,3837.3553437500004
[ 01:04:05.792 -->  01:04:11.901],BI,SPEAKER_57,3845.7928437500004,3851.9015937500008
[ 01:04:07.092 -->  01:04:08.459],T,SPEAKER_11,3847.09221875,3848.4590937500006
[ 01:04:11.935 -->  01:04:12.779],AI,SPEAKER_28,3851.9353437500004,3852.7790937500004
[ 01:04:13.994 -->  01:04:14.483],AI,SPEAKER_28,3853.9940937500005,3854.4834687500006
[ 01:04:14.972 -->  01:04:17.807],AI,SPEAKER_28,3854.9728437500007,3857.8078437500008
[ 01:04:22.195 -->  01:04:36.319],AA,SPEAKER_19,3862.1953437500006,3876.31971875
[ 01:04:36.707 -->  01:04:38.614],AA,SPEAKER_19,3876.7078437500004,3878.61471875
[ 01:04:40.167 -->  01:04:47.507],AA,SPEAKER_19,3880.1672187500008,3887.5078437500006
[ 01:04:47.946 -->  01:05:00.535],AA,SPEAKER_19,3887.94659375,3900.5353437500007
[ 01:05:01.800 -->  01:05:06.525],AA,SPEAKER_19,3901.8009687500007,3906.52596875
[ 01:05:07.386 -->  01:05:09.428],AA,SPEAKER_19,3907.3865937500004,3909.4284687500003
[ 01:05:10.407 -->  01:05:13.073],AA,SPEAKER_19,3910.4072187500005,3913.0734687500008
[ 01:05:14.372 -->  01:05:21.780],AA,SPEAKER_19,3914.3728437500004,3921.7809687500003
[ 01:05:22.253 -->  01:05:28.969],AA,SPEAKER_19,3922.25346875,3928.9697187500005
[ 01:05:30.505 -->  01:05:35.297],AA,SPEAKER_19,3930.50534375,3935.2978437500005
[ 01:05:36.344 -->  01:05:48.325],AA,SPEAKER_19,3936.34409375,3948.3253437500007
[ 01:05:49.709 -->  01:06:00.289],AA,SPEAKER_19,3949.7090937500006,3960.2897187500002
[ 01:06:00.897 -->  01:06:04.035],AA,SPEAKER_19,3960.8972187500003,3964.0359687500004
[ 01:06:04.440 -->  01:06:07.225],AA,SPEAKER_19,3964.44096875,3967.2253437500003
[ 01:06:08.102 -->  01:06:14.194],AA,SPEAKER_19,3968.10284375,3974.19471875
[ 01:06:14.633 -->  01:06:20.539],AA,SPEAKER_19,3974.6334687500002,3980.5397187500002
[ 01:06:21.535 -->  01:06:25.619],AA,SPEAKER_19,3981.5353437500007,3985.6190937500005
[ 01:06:25.686 -->  01:06:27.677],AA,SPEAKER_19,3985.6865937500006,3987.6778437500006
[ 01:06:28.420 -->  01:06:43.320],AA,SPEAKER_19,3988.42034375,4003.3209687500002
[ 01:06:45.295 -->  01:07:01.613],AA,SPEAKER_19,4005.29534375,4021.6134687500007
[ 01:07:02.220 -->  01:07:15.771],AA,SPEAKER_19,4022.22096875,4035.7715937500006
[ 01:07:16.176 -->  01:07:21.374],AA,SPEAKER_19,4036.1765937500004,4041.3740937500006
[ 01:07:21.711 -->  01:07:24.782],AA,SPEAKER_19,4041.7115937500002,4044.78284375
[ 01:07:25.474 -->  01:07:27.229],AA,SPEAKER_19,4045.4747187500006,4047.2297187500008
[ 01:07:28.242 -->  01:07:30.756],AA,SPEAKER_19,4048.2422187500006,4050.7565937500003
[ 01:07:31.144 -->  01:07:44.999],AA,SPEAKER_19,4051.1447187500007,4064.9990937500006
[ 01:07:46.095 -->  01:07:58.465],AA,SPEAKER_19,4066.09596875,4078.46534375
[ 01:07:58.920 -->  01:08:00.675],AA,SPEAKER_19,4078.9209687500006,4080.6759687500007
[ 01:08:01.232 -->  01:08:04.506],AA,SPEAKER_19,4081.23284375,4084.5065937500003
[ 01:08:04.911 -->  01:08:15.812],AA,SPEAKER_19,4084.91159375,4095.81284375
[ 01:08:19.086 -->  01:08:26.545],AA,SPEAKER_19,4099.08659375,4106.54534375
[ 01:08:27.372 -->  01:08:40.821],AA,SPEAKER_19,4107.372218750001,4120.821593750001
[ 01:08:41.749 -->  01:08:45.242],AA,SPEAKER_19,4121.749718749999,4125.24284375
[ 01:08:46.508 -->  01:08:55.350],AA,SPEAKER_19,4126.50846875,4135.350968750001
[ 01:08:56.211 -->  01:08:58.304],AA,SPEAKER_19,4136.21159375,4138.304093750001
[ 01:09:00.801 -->  01:09:58.193],AA,SPEAKER_19,4140.80159375,4198.19346875
[ 01:10:06.816 -->  01:10:13.077],BR,SPEAKER_66,4206.81659375,4213.077218750001
[ 01:10:13.330 -->  01:10:14.359],BR,SPEAKER_66,4213.33034375,4214.35971875
[ 01:10:14.579 -->  01:10:17.009],BR,SPEAKER_66,4214.5790937500005,4217.009093750001
[ 01:10:17.312 -->  01:10:29.344],BR,SPEAKER_66,4217.31284375,4229.3447187500005
[ 01:10:29.918 -->  01:10:35.605],BR,SPEAKER_66,4229.91846875,4235.6053437499995
[ 01:10:36.195 -->  01:10:38.997],BR,SPEAKER_66,4236.19596875,4238.997218750001
[ 01:10:39.351 -->  01:10:43.384],BR,SPEAKER_66,4239.35159375,4243.38471875
[ 01:10:43.620 -->  01:10:46.017],BR,SPEAKER_66,4243.6209687499995,4246.017218749999
[ 01:10:46.692 -->  01:10:47.772],BR,SPEAKER_66,4246.69221875,4247.77221875
[ 01:10:48.784 -->  01:10:55.281],BR,SPEAKER_66,4248.784718749999,4255.28159375
[ 01:10:55.467 -->  01:10:57.745],BR,SPEAKER_66,4255.46721875,4257.745343750001
[ 01:10:58.184 -->  01:11:02.014],BR,SPEAKER_66,4258.18409375,4262.014718750001
[ 01:11:02.571 -->  01:11:03.803],BR,SPEAKER_66,4262.571593750001,4263.80346875
[ 01:11:04.326 -->  01:11:05.929],BR,SPEAKER_66,4264.32659375,4265.92971875
[ 01:11:06.149 -->  01:11:08.545],BR,SPEAKER_66,4266.14909375,4268.54534375
[ 01:11:09.119 -->  01:11:14.080],BR,SPEAKER_66,4269.11909375,4274.08034375
[ 01:11:14.940 -->  01:11:15.396],BR,SPEAKER_66,4274.940968749999,4275.39659375
[ 01:11:15.818 -->  01:11:18.113],BR,SPEAKER_66,4275.81846875,4278.11346875
[ 01:11:18.535 -->  01:11:19.024],AI,SPEAKER_28,4278.53534375,4279.024718750001
[ 01:11:20.695 -->  01:11:24.593],BR,SPEAKER_66,4280.69534375,4284.593468749999
[ 01:11:24.863 -->  01:11:27.276],BR,SPEAKER_66,4284.86346875,4287.276593750001
[ 01:11:27.630 -->  01:11:30.702],BR,SPEAKER_66,4287.63096875,4290.702218750001
[ 01:11:30.972 -->  01:11:41.856],BR,SPEAKER_66,4290.972218749999,4301.856593750001
[ 01:11:42.835 -->  01:11:52.319],BR,SPEAKER_66,4302.835343750001,4312.31909375
[ 01:11:53.820 -->  01:11:56.909],BR,SPEAKER_66,4313.82096875,4316.9090937500005
[ 01:11:59.052 -->  01:12:05.279],BR,SPEAKER_66,4319.052218750001,4325.279093749999
[ 01:12:05.903 -->  01:12:17.327],BR,SPEAKER_66,4325.903468750001,4337.327843749999
[ 01:12:17.648 -->  01:12:18.239],BR,SPEAKER_66,4337.64846875,4338.23909375
[ 01:12:18.779 -->  01:12:22.154],BR,SPEAKER_66,4338.779093749999,4342.154093749999
[ 01:12:22.913 -->  01:12:39.282],BR,SPEAKER_66,4342.913468750001,4359.2822187500005
[ 01:12:41.003 -->  01:12:43.315],BR,SPEAKER_66,4361.003468749999,4363.3153437500005
[ 01:12:45.053 -->  01:12:46.521],BR,SPEAKER_66,4365.05346875,4366.52159375
[ 01:12:47.230 -->  01:12:52.562],BR,SPEAKER_66,4367.2303437499995,4372.56284375
[ 01:12:53.119 -->  01:12:53.136],BR,SPEAKER_66,4373.11971875,4373.1365937499995
[ 01:12:53.136 -->  01:12:53.187],BW,SPEAKER_72,4373.1365937499995,4373.187218749999
[ 01:12:53.187 -->  01:12:53.355],BR,SPEAKER_66,4373.187218749999,4373.35596875
[ 01:12:53.355 -->  01:12:54.300],BW,SPEAKER_72,4373.35596875,4374.30096875
[ 01:12:54.300 -->  01:12:54.351],BR,SPEAKER_66,4374.30096875,4374.35159375
[ 01:12:54.621 -->  01:13:01.911],BR,SPEAKER_66,4374.62159375,4381.911593750001
[ 01:13:02.603 -->  01:13:04.544],BR,SPEAKER_66,4382.60346875,4384.544093750001
[ 01:13:04.932 -->  01:13:06.889],BR,SPEAKER_66,4384.93221875,4386.889718750001
[ 01:13:08.475 -->  01:13:09.252],BR,SPEAKER_66,4388.475968750001,4389.25221875
[ 01:13:10.011 -->  01:13:11.125],BR,SPEAKER_66,4390.0115937499995,4391.12534375
[ 01:13:11.597 -->  01:13:13.538],BR,SPEAKER_66,4391.59784375,4393.538468750001
[ 01:13:14.129 -->  01:13:16.744],BR,SPEAKER_66,4394.12909375,4396.74471875
[ 01:13:16.980 -->  01:13:19.225],BR,SPEAKER_66,4396.98096875,4399.22534375
[ 01:13:19.664 -->  01:13:29.519],BR,SPEAKER_66,4399.66409375,4409.519093749999
[ 01:13:36.876 -->  01:13:37.315],BR,SPEAKER_66,4416.876593749999,4417.3153437500005
[ 01:13:39.542 -->  01:13:42.344],BR,SPEAKER_66,4419.5428437499995,4422.34409375
[ 01:13:43.002 -->  01:13:49.954],BR,SPEAKER_66,4423.00221875,4429.954718749999
[ 01:13:50.224 -->  01:13:51.135],BR,SPEAKER_66,4430.22471875,4431.135968750001
[ 01:13:51.540 -->  01:13:53.025],BR,SPEAKER_66,4431.54096875,4433.02596875
[ 01:13:53.414 -->  01:13:53.835],BR,SPEAKER_66,4433.41409375,4433.83596875
[ 01:13:54.375 -->  01:13:55.135],BR,SPEAKER_66,4434.3759687500005,4435.13534375
[ 01:13:55.405 -->  01:13:59.472],BR,SPEAKER_66,4435.405343750001,4439.472218749999
[ 01:13:59.759 -->  01:14:01.294],BR,SPEAKER_66,4439.759093750001,4441.294718749999
[ 01:14:02.020 -->  01:14:04.619],BR,SPEAKER_66,4442.02034375,4444.61909375
[ 01:14:05.327 -->  01:14:07.032],BR,SPEAKER_66,4445.327843749999,4447.0322187500005
[ 01:14:07.487 -->  01:14:10.187],BR,SPEAKER_66,4447.487843749999,4450.18784375
[ 01:14:10.575 -->  01:14:11.774],BR,SPEAKER_66,4450.575968749999,4451.77409375
[ 01:14:12.094 -->  01:14:14.322],BR,SPEAKER_66,4452.0947187500005,4454.32221875
[ 01:14:15.638 -->  01:14:18.119],BR,SPEAKER_66,4455.638468749999,4458.11909375
[ 01:14:19.097 -->  01:14:25.324],BR,SPEAKER_66,4459.09784375,4465.32471875
[ 01:14:25.814 -->  01:14:27.619],BR,SPEAKER_66,4465.814093749999,4467.61971875
[ 01:14:27.720 -->  01:14:32.310],BR,SPEAKER_66,4467.72096875,4472.31096875
[ 01:14:34.740 -->  01:14:34.977],BR,SPEAKER_66,4474.74096875,4474.97721875
[ 01:14:34.977 -->  01:14:41.069],AI,SPEAKER_28,4474.97721875,4481.06909375
[ 01:14:42.233 -->  01:14:43.178],AI,SPEAKER_28,4482.233468750001,4483.17846875
[ 01:14:45.591 -->  01:14:52.206],AI,SPEAKER_28,4485.591593749999,4492.206593749999
[ 01:14:53.337 -->  01:14:53.995],AI,SPEAKER_28,4493.337218750001,4493.995343750001
[ 01:14:56.678 -->  01:14:57.167],AO,SPEAKER_35,4496.67846875,4497.1678437499995
[ 01:15:02.145 -->  01:15:05.031],AO,SPEAKER_35,4502.145968750001,4505.03159375
[ 01:15:05.571 -->  01:15:06.533],AO,SPEAKER_35,4505.571593750001,4506.53346875
[ 01:15:07.410 -->  01:15:14.312],AO,SPEAKER_35,4507.41096875,4514.31284375
[ 01:15:14.430 -->  01:15:16.557],AO,SPEAKER_35,4514.430968750001,4516.55721875
[ 01:15:17.114 -->  01:15:18.059],AO,SPEAKER_35,4517.11409375,4518.05909375
[ 01:15:18.649 -->  01:15:21.315],AO,SPEAKER_35,4518.649718750001,4521.315968749999
[ 01:15:21.805 -->  01:15:27.154],AO,SPEAKER_35,4521.80534375,4527.15471875
[ 01:15:27.745 -->  01:15:29.179],AO,SPEAKER_35,4527.745343750001,4529.17971875
[ 01:15:29.854 -->  01:15:30.512],AO,SPEAKER_35,4529.854718750001,4530.512843750001
[ 01:15:30.715 -->  01:15:32.959],AO,SPEAKER_35,4530.71534375,4532.95971875
[ 01:15:33.060 -->  01:15:35.119],AO,SPEAKER_35,4533.06096875,4535.11971875
[ 01:15:35.423 -->  01:15:36.655],AO,SPEAKER_35,4535.423468749999,4536.655343750001
[ 01:15:37.465 -->  01:15:39.135],AO,SPEAKER_35,4537.46534375,4539.135968750001
[ 01:15:39.895 -->  01:15:41.565],AO,SPEAKER_35,4539.89534375,4541.565968749999
[ 01:15:41.920 -->  01:15:45.717],AO,SPEAKER_35,4541.92034375,4545.71721875
[ 01:15:45.970 -->  01:15:47.742],AO,SPEAKER_35,4545.970343749999,4547.74221875
[ 01:15:49.142 -->  01:15:50.577],AO,SPEAKER_35,4549.14284375,4550.577218750001
[ 01:15:51.724 -->  01:15:54.036],AO,SPEAKER_35,4551.72471875,4554.036593750001
[ 01:15:55.470 -->  01:16:01.849],AO,SPEAKER_35,4555.47096875,4561.84971875
[ 01:16:02.794 -->  01:16:03.199],AO,SPEAKER_35,4562.794718749999,4563.19971875
[ 01:16:03.773 -->  01:16:07.249],AO,SPEAKER_35,4563.77346875,4567.249718749999
[ 01:16:07.553 -->  01:16:13.240],AO,SPEAKER_35,4567.55346875,4573.24034375
[ 01:16:13.881 -->  01:16:19.197],AO,SPEAKER_35,4573.88159375,4579.19721875
[ 01:16:19.703 -->  01:16:20.243],AO,SPEAKER_35,4579.70346875,4580.243468750001
[ 01:16:20.715 -->  01:16:25.255],AO,SPEAKER_35,4580.715968750001,4585.255343750001
[ 01:16:25.643 -->  01:16:26.453],AO,SPEAKER_35,4585.6434687500005,4586.45346875
[ 01:16:26.774 -->  01:16:29.305],AO,SPEAKER_35,4586.77409375,4589.30534375
[ 01:16:29.777 -->  01:16:33.709],AO,SPEAKER_35,4589.77784375,4593.70971875
[ 01:16:33.979 -->  01:16:34.317],AO,SPEAKER_35,4593.979718750001,4594.31721875
[ 01:16:34.452 -->  01:16:35.819],AO,SPEAKER_35,4594.452218750001,4595.81909375
[ 01:16:36.055 -->  01:16:36.814],AO,SPEAKER_35,4596.05534375,4596.81471875
[ 01:16:37.304 -->  01:16:38.147],AO,SPEAKER_35,4597.304093750001,4598.147843750001
[ 01:16:38.907 -->  01:16:43.615],AO,SPEAKER_35,4598.9072187500005,4603.61534375
[ 01:16:43.817 -->  01:16:48.914],AO,SPEAKER_35,4603.817843750001,4608.91409375
[ 01:16:49.369 -->  01:16:52.829],AO,SPEAKER_35,4609.36971875,4612.8290937500005
