hearing_id,document_id,unit_type,start_timestamp,speaker_name,speaker_role,n_words,duration_seconds,category,category_label,seed_hit_count,seed_hit_any,tfidf_similarity
h1_2025_12_03,h1_2025_12_03_t00522,comment,04:25:30.514,Unknown speaker,official,129,50.5580000000009,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00523,comment,04:26:23.031,Unknown speaker,official,64,25.540999999999258,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00524,comment,04:26:50.842,Unknown speaker,developer,49,14.506999999999607,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00525,comment,04:27:08.710,Unknown speaker,developer,59,24.106000000001586,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00528,comment,04:27:43.189,Unknown speaker,official,70,28.11199999999917,other_cities,Data centers in other cities,0,False,0.005002605777013536
h1_2025_12_03,h1_2025_12_03_t00529,comment,04:28:12.882,Unknown speaker,developer,100,35.486000000000786,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00530,comment,04:28:52.905,Unknown speaker,official,23,9.646999999999025,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00531,comment,04:29:06.515,Unknown speaker,official,52,11.708000000000538,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00532,comment,04:29:19.122,Unknown speaker,official,67,23.51300000000083,other_cities,Data centers in other cities,0,False,0.0076200742067486105
h1_2025_12_03,h1_2025_12_03_t00533,comment,04:29:55.933,Unknown speaker,official,96,23.789999999999054,other_cities,Data centers in other cities,0,False,0.005098814452939563
h1_2025_12_03,h1_2025_12_03_t00534,comment,04:30:19.983,Unknown speaker,official,64,18.88500000000022,other_cities,Data centers in other cities,0,False,0.01354223566824117
h1_2025_12_03,h1_2025_12_03_t00537,comment,04:30:43.454,Unknown speaker,public,74,21.754000000000815,other_cities,Data centers in other cities,0,False,0.005069781767916398
h1_2025_12_03,h1_2025_12_03_t00538,comment,04:31:08.452,Unknown speaker,public,516,162.8720000000012,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00539,comment,04:33:55.655,Unknown speaker,public,43,13.488000000001193,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00540,comment,04:34:09.443,Unknown speaker,official,59,18.114000000001397,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00545,comment,04:34:48.586,Unknown speaker,public,225,80.22400000000198,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00546,comment,04:36:08.830,Unknown speaker,official,29,10.568999999999505,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00547,comment,04:36:19.599,Unknown speaker,public,168,57.21700000000055,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00548,comment,04:37:17.497,Unknown speaker,official,18,4.843000000000757,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00550,comment,04:37:23.061,Unknown speaker,official,39,13.309999999997672,other_cities,Data centers in other cities,0,False,0.007745413119122092
h1_2025_12_03,h1_2025_12_03_t00551,comment,04:37:39.034,Unknown speaker,official,23,5.564000000002125,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00553,comment,04:37:46.980,Unknown speaker,developer,201,67.63200000000143,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00554,comment,04:38:55.645,Unknown speaker,official,45,18.955999999998312,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00555,comment,04:39:14.781,Unknown speaker,developer,210,75.52700000000186,other_cities,Data centers in other cities,0,False,0.00249762504806933
h1_2025_12_03,h1_2025_12_03_t00557,comment,04:40:41.472,Unknown speaker,official,55,21.534999999999854,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00563,comment,04:41:14.780,Unknown speaker,official,20,5.3840000000018335,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00564,comment,04:41:23.827,Unknown speaker,official,21,7.024999999997817,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00566,comment,04:44:28.206,Unknown speaker,official,32,23.51800000000003,other_cities,Data centers in other cities,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00568,comment,04:45:01.564,Unknown speaker,public,415,132.34800000000178,other_cities,Data centers in other cities,0,False,0.003766468944420364
h2_2026_03_23,h2_2026_03_23_t00001,comment,00:00:00.945,Unknown speaker,public,67,19.407,other_cities,Data centers in other cities,0,False,0.010909942987579859
h2_2026_03_23,h2_2026_03_23_t00003,comment,00:00:29.619,Unknown speaker,official,30,6.783000000000001,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00005,comment,00:00:37.823,Unknown speaker,official,40,17.109,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00008,comment,00:01:14.507,Unknown speaker,staff,34,21.808999999999997,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00016,comment,00:01:44.715,Unknown speaker,staff,20,17.230999999999995,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00025,comment,00:03:57.985,Unknown speaker,staff,22,13.044999999999987,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00038,comment,00:04:35.603,Unknown speaker,official,54,17.882000000000005,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00041,comment,00:05:05.654,Unknown speaker,official,257,80.565,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00043,comment,00:07:25.742,Unknown speaker,official,23,13.988,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00044,comment,00:07:53.333,Unknown speaker,official,65,22.984999999999957,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00045,comment,00:08:19.765,Unknown speaker,official,201,73.79700000000003,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00047,comment,00:11:30.417,Unknown speaker,official,187,65.553,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00076,comment,00:14:50.074,Unknown speaker,official,29,9.605999999999995,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00077,comment,00:15:07.426,Unknown speaker,developer,32,6.846000000000004,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00078,comment,00:15:21.198,Unknown speaker,developer,1388,451.5079999999999,other_cities,Data centers in other cities,3,True,0.01062269778783125
h2_2026_03_23,h2_2026_03_23_t00079,comment,00:23:06.831,Unknown speaker,developer,388,131.16600000000017,other_cities,Data centers in other cities,0,False,0.005477906829557505
h2_2026_03_23,h2_2026_03_23_t00082,comment,00:25:32.668,Unknown speaker,official,21,8.125,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00083,comment,00:25:43.034,Unknown speaker,public,679,317.49599999999987,other_cities,Data centers in other cities,0,False,0.010668710444569802
h2_2026_03_23,h2_2026_03_23_t00084,comment,00:31:13.089,Unknown speaker,official,43,17.923999999999978,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00085,comment,00:31:33.554,Unknown speaker,public,696,264.3489999999997,other_cities,Data centers in other cities,3,True,0.014794314198134883
h2_2026_03_23,h2_2026_03_23_t00086,comment,00:36:05.439,Unknown speaker,official,22,11.62900000000036,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00087,comment,00:36:17.128,Unknown speaker,consultant,544,196.06399999999985,other_cities,Data centers in other cities,0,False,0.006490414101717605
h2_2026_03_23,h2_2026_03_23_t00090,comment,00:39:52.808,Unknown speaker,developer,564,225.8470000000002,other_cities,Data centers in other cities,0,False,0.010293377012444946
h2_2026_03_23,h2_2026_03_23_t00091,comment,00:43:44.657,Unknown speaker,developer,18,4.40099999999984,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00092,comment,00:43:49.518,Unknown speaker,official,19,7.201999999999771,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00093,comment,00:44:08.182,Unknown speaker,public,204,90.89100000000008,other_cities,Data centers in other cities,0,False,0.007490138192892503
h2_2026_03_23,h2_2026_03_23_t00094,comment,00:45:42.797,Unknown speaker,public,251,105.60300000000007,other_cities,Data centers in other cities,1,True,0.006395547697020654
h2_2026_03_23,h2_2026_03_23_t00095,comment,00:47:31.903,Unknown speaker,public,261,112.9050000000002,other_cities,Data centers in other cities,3,True,0.009548465527860026
h2_2026_03_23,h2_2026_03_23_t00096,comment,00:49:39.329,Unknown speaker,public,19,12.385999999999967,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00098,comment,00:49:54.116,Unknown speaker,public,27,8.123999999999796,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00102,comment,00:50:22.043,Unknown speaker,public,42,17.20699999999988,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00103,comment,00:50:43.231,Unknown speaker,public,354,116.6859999999997,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00104,comment,00:52:44.451,Unknown speaker,public,72,30.286000000000058,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00106,comment,00:53:28.809,Unknown speaker,public,103,36.8149999999996,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00108,comment,00:54:51.299,Unknown speaker,developer,112,37.84400000000005,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00109,comment,00:55:36.913,Unknown speaker,public,531,203.13499999999976,other_cities,Data centers in other cities,1,True,0.012459692729034045
h2_2026_03_23,h2_2026_03_23_t00110,comment,00:59:09.083,Unknown speaker,official,20,9.324999999999818,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00112,comment,00:59:22.791,Unknown speaker,public,192,78.27700000000004,other_cities,Data centers in other cities,0,False,0.004504920738903148
h2_2026_03_23,h2_2026_03_23_t00113,comment,01:00:45.550,Unknown speaker,public,38,20.143999999999778,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00114,comment,01:01:07.516,Unknown speaker,official,29,10.88799999999992,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00115,comment,01:01:19.545,Unknown speaker,public,41,16.02500000000009,other_cities,Data centers in other cities,0,False,0.006959939606098441
h2_2026_03_23,h2_2026_03_23_t00116,comment,01:01:47.333,Unknown speaker,public,367,129.9670000000001,other_cities,Data centers in other cities,0,False,0.0037631308897218343
h2_2026_03_23,h2_2026_03_23_t00117,comment,01:04:05.896,Unknown speaker,developer,25,5.9669999999996435,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00119,comment,01:04:22.234,Unknown speaker,public,571,233.50199999999995,other_cities,Data centers in other cities,4,True,0.0070517063643983306
h2_2026_03_23,h2_2026_03_23_t00120,comment,01:08:19.138,Unknown speaker,public,319,98.90599999999995,other_cities,Data centers in other cities,2,True,0.005903347688821586
h2_2026_03_23,h2_2026_03_23_t00121,comment,01:10:06.860,Unknown speaker,public,339,151.1230000000005,other_cities,Data centers in other cities,0,False,0.010114055337481291
h2_2026_03_23,h2_2026_03_23_t00122,comment,01:12:41.145,Unknown speaker,public,25,11.359999999999673,other_cities,Data centers in other cities,0,False,0.010190992740800594
h2_2026_03_23,h2_2026_03_23_t00124,comment,01:12:54.747,Unknown speaker,public,78,34.764000000000124,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00125,comment,01:13:39.600,Unknown speaker,public,107,52.714999999999236,other_cities,Data centers in other cities,0,False,0.004043643194559421
h2_2026_03_23,h2_2026_03_23_t00126,comment,01:14:34.777,Unknown speaker,official,31,19.141999999999825,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00127,comment,01:15:02.172,Unknown speaker,official,394,182.53100000000086,other_cities,Data centers in other cities,0,False,0.0020858988107198793
h2_2026_03_23,h2_2026_03_23_t00129,comment,01:18:10.546,Unknown speaker,official,133,47.32799999999952,other_cities,Data centers in other cities,1,True,0.013983591365672335
h2_2026_03_23,h2_2026_03_23_t00130,comment,01:18:58.534,Unknown speaker,official,141,55.48400000000038,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00132,comment,01:20:10.149,Unknown speaker,official,88,41.20299999999952,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00134,comment,01:21:06.512,Unknown speaker,official,21,7.806000000000495,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00135,comment,01:21:18.461,Unknown speaker,public,334,122.83500000000004,other_cities,Data centers in other cities,0,False,0.009028001874626533
h2_2026_03_23,h2_2026_03_23_t00137,comment,01:23:31.700,Unknown speaker,public,139,53.738000000000284,other_cities,Data centers in other cities,0,False,0.01579968474913257
h2_2026_03_23,h2_2026_03_23_t00141,comment,01:24:29.760,Unknown speaker,public,91,36.259000000000015,other_cities,Data centers in other cities,0,False,0.003880028685661214
h2_2026_03_23,h2_2026_03_23_t00142,comment,01:25:09.881,Unknown speaker,public,58,23.829999999999927,other_cities,Data centers in other cities,0,False,0.004282927452098849
h2_2026_03_23,h2_2026_03_23_t00145,comment,01:25:52.996,Unknown speaker,public,323,126.17799999999988,other_cities,Data centers in other cities,4,True,0.01869364471778853
h2_2026_03_23,h2_2026_03_23_t00147,comment,01:28:12.341,Unknown speaker,public,160,84.5630000000001,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00151,comment,01:29:51.221,Unknown speaker,public,285,122.87800000000061,other_cities,Data centers in other cities,1,True,0.015613067593755463
h2_2026_03_23,h2_2026_03_23_t00153,comment,01:32:02.783,Unknown speaker,public,103,38.107999999999265,other_cities,Data centers in other cities,0,False,0.0039764631766266495
h2_2026_03_23,h2_2026_03_23_t00154,comment,01:32:44.894,Unknown speaker,public,188,67.29599999999937,other_cities,Data centers in other cities,0,False,0.0028763120927134604
h2_2026_03_23,h2_2026_03_23_t00156,comment,01:34:03.098,Unknown speaker,public,213,67.63799999999992,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00158,comment,01:35:13.668,Unknown speaker,public,256,85.51600000000053,other_cities,Data centers in other cities,0,False,0.007222343533098457
h2_2026_03_23,h2_2026_03_23_t00159,comment,01:36:42.583,Unknown speaker,public,110,29.105000000000473,other_cities,Data centers in other cities,0,False,0.010188836392226485
h2_2026_03_23,h2_2026_03_23_t00161,comment,01:37:28.177,Unknown speaker,public,329,121.25,other_cities,Data centers in other cities,2,True,0.011264590360180859
h2_2026_03_23,h2_2026_03_23_t00163,comment,01:39:38.434,Unknown speaker,official,111,43.64499999999953,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00165,comment,01:40:30.186,Unknown speaker,public,267,80.5590000000002,other_cities,Data centers in other cities,0,False,0.0028916673090820756
h2_2026_03_23,h2_2026_03_23_t00167,comment,01:41:56.843,Unknown speaker,public,130,32.284999999999854,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00170,comment,01:42:36.670,Unknown speaker,public,318,122.0010000000002,other_cities,Data centers in other cities,0,False,0.002484663254679588
h2_2026_03_23,h2_2026_03_23_t00173,comment,01:44:52.200,Unknown speaker,public,397,121.54700000000048,other_cities,Data centers in other cities,1,True,0.010123177286628107
h2_2026_03_23,h2_2026_03_23_t00175,comment,01:47:02.408,Unknown speaker,public,148,45.978000000000065,other_cities,Data centers in other cities,0,False,0.01260806474798601
h2_2026_03_23,h2_2026_03_23_t00177,comment,01:47:49.946,Unknown speaker,public,53,16.34900000000016,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00179,comment,01:48:12.995,Unknown speaker,public,203,52.228000000000065,other_cities,Data centers in other cities,0,False,0.007193512100571804
h2_2026_03_23,h2_2026_03_23_t00182,comment,01:50:38.532,Unknown speaker,official,21,6.023000000000138,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00185,comment,01:50:50.479,Unknown speaker,public,125,45.55000000000018,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00186,comment,01:51:39.385,Unknown speaker,public,100,33.246000000000095,other_cities,Data centers in other cities,0,False,0.017504886760713975
h2_2026_03_23,h2_2026_03_23_t00188,comment,01:52:26.139,Unknown speaker,public,366,122.92100000000028,other_cities,Data centers in other cities,4,True,0.016928256792554296
h2_2026_03_23,h2_2026_03_23_t00192,comment,01:54:49.540,Unknown speaker,public,331,106.53099999999995,other_cities,Data centers in other cities,0,False,0.018364871446750124
h2_2026_03_23,h2_2026_03_23_t00194,comment,01:56:38.013,Unknown speaker,public,320,111.95399999999972,other_cities,Data centers in other cities,0,False,0.009881986033456533
h2_2026_03_23,h2_2026_03_23_t00195,comment,01:58:33.629,Unknown speaker,public,50,12.54700000000048,other_cities,Data centers in other cities,0,False,0.012643783130866738
h2_2026_03_23,h2_2026_03_23_t00197,comment,01:58:59.124,Unknown speaker,public,202,76.80000000000018,other_cities,Data centers in other cities,0,False,0.013331918454482488
h2_2026_03_23,h2_2026_03_23_t00199,comment,02:00:18.885,Unknown speaker,public,345,125.11200000000008,other_cities,Data centers in other cities,0,False,0.004155916598656711
h2_2026_03_23,h2_2026_03_23_t00203,comment,02:02:33.318,Unknown speaker,public,276,94.4960000000001,other_cities,Data centers in other cities,1,True,0.008641917174102592
h2_2026_03_23,h2_2026_03_23_t00205,comment,02:04:17.465,Unknown speaker,public,367,117.6239999999998,other_cities,Data centers in other cities,0,False,0.004124171615410908
h2_2026_03_23,h2_2026_03_23_t00206,comment,02:06:24.118,Unknown speaker,public,344,123.44499999999971,other_cities,Data centers in other cities,0,False,0.0038165772335400656
h2_2026_03_23,h2_2026_03_23_t00208,comment,02:08:34.233,Unknown speaker,public,271,107.03899999999976,other_cities,Data centers in other cities,0,False,0.006732496813896998
h2_2026_03_23,h2_2026_03_23_t00210,comment,02:10:25.802,Unknown speaker,public,438,124.88600000000042,other_cities,Data centers in other cities,0,False,0.002118588072826916
h2_2026_03_23,h2_2026_03_23_t00216,comment,02:12:48.117,Unknown speaker,official,198,60.05400000000009,other_cities,Data centers in other cities,0,False,0.008610633429718411
h2_2026_03_23,h2_2026_03_23_t00218,comment,02:13:57.440,Unknown speaker,public,244,121.01700000000073,other_cities,Data centers in other cities,2,True,0.011191484204410511
h2_2026_03_23,h2_2026_03_23_t00220,comment,02:16:07.642,Unknown speaker,public,164,56.746000000001004,other_cities,Data centers in other cities,0,False,0.003425352779922073
h2_2026_03_23,h2_2026_03_23_t00221,comment,02:17:08.732,Unknown speaker,public,152,63.59900000000016,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00224,comment,02:18:36.810,Unknown speaker,public,39,11.483000000000175,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00225,comment,02:18:52.414,Unknown speaker,public,117,42.96299999999974,other_cities,Data centers in other cities,0,False,0.0038651815667336857
h2_2026_03_23,h2_2026_03_23_t00227,comment,02:19:44.883,Unknown speaker,public,358,118.59499999999935,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00229,comment,02:21:51.622,Unknown speaker,public,364,120.67100000000028,other_cities,Data centers in other cities,0,False,0.004790928617314313
h2_2026_03_23,h2_2026_03_23_t00231,comment,02:24:03.483,Unknown speaker,public,343,128.45899999999892,other_cities,Data centers in other cities,0,False,0.004738711526426582
h2_2026_03_23,h2_2026_03_23_t00232,comment,02:26:22.468,Unknown speaker,public,262,108.42099999999846,other_cities,Data centers in other cities,0,False,0.012165199285829325
h2_2026_03_23,h2_2026_03_23_t00233,comment,02:28:20.397,Unknown speaker,public,29,7.586999999999534,other_cities,Data centers in other cities,0,False,0.012867397667678509
h2_2026_03_23,h2_2026_03_23_t00236,comment,02:28:45.546,Unknown speaker,public,122,47.190999999998894,other_cities,Data centers in other cities,0,False,0.010922130666583842
h2_2026_03_23,h2_2026_03_23_t00240,comment,02:30:03.124,Unknown speaker,public,39,18.028000000000247,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00241,comment,02:30:24.554,Unknown speaker,public,67,20.771999999999025,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00242,comment,02:30:48.708,Unknown speaker,public,69,22.47599999999875,other_cities,Data centers in other cities,0,False,0.006006167170390832
h2_2026_03_23,h2_2026_03_23_t00243,comment,02:31:16.906,Unknown speaker,public,54,19.797999999998865,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00244,comment,02:31:40.205,Unknown speaker,public,106,45.486000000000786,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00245,comment,02:32:28.792,Unknown speaker,public,155,56.12300000000141,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00246,comment,02:33:35.039,Unknown speaker,public,119,38.753999999998996,other_cities,Data centers in other cities,0,False,0.0036509562772903408
h2_2026_03_23,h2_2026_03_23_t00247,comment,02:34:22.410,Unknown speaker,public,188,60.52000000000044,other_cities,Data centers in other cities,1,True,0.015287565040314737
h2_2026_03_23,h2_2026_03_23_t00248,comment,02:35:24.291,Unknown speaker,official,32,11.703000000001339,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00249,comment,02:35:36.314,Unknown speaker,public,47,13.395000000000437,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00251,comment,02:35:58.776,Unknown speaker,public,336,96.7569999999996,other_cities,Data centers in other cities,0,False,0.005800916951866505
h2_2026_03_23,h2_2026_03_23_t00252,comment,02:37:46.420,Unknown speaker,public,394,124.3130000000001,other_cities,Data centers in other cities,0,False,0.007942189262633036
h2_2026_03_23,h2_2026_03_23_t00254,comment,02:40:07.442,Unknown speaker,public,296,97.35000000000036,other_cities,Data centers in other cities,1,True,0.005417774927412077
h2_2026_03_23,h2_2026_03_23_t00255,comment,02:41:56.973,Unknown speaker,public,293,121.45299999999952,other_cities,Data centers in other cities,0,False,0.002450090417542797
h2_2026_03_23,h2_2026_03_23_t00256,comment,02:44:11.429,Unknown speaker,public,361,125.53199999999924,other_cities,Data centers in other cities,0,False,0.0023548865127005843
h2_2026_03_23,h2_2026_03_23_t00259,comment,02:46:27.462,Unknown speaker,public,118,39.10699999999997,other_cities,Data centers in other cities,0,False,0.0035367390702674057
h2_2026_03_23,h2_2026_03_23_t00260,comment,02:47:15.502,Unknown speaker,public,375,115.27499999999964,other_cities,Data centers in other cities,1,True,0.025283987382563818
h2_2026_03_23,h2_2026_03_23_t00261,comment,02:49:20.020,Unknown speaker,public,186,62.608000000000175,other_cities,Data centers in other cities,0,False,0.0037422974296902247
h2_2026_03_23,h2_2026_03_23_t00262,comment,02:50:32.868,Unknown speaker,public,187,74.06999999999971,other_cities,Data centers in other cities,0,False,0.0034869161675510946
h2_2026_03_23,h2_2026_03_23_t00263,comment,02:51:57.704,Unknown speaker,public,283,75.42100000000028,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00264,comment,02:53:21.892,Unknown speaker,public,343,111.0640000000003,other_cities,Data centers in other cities,1,True,0.015649521986353727
h2_2026_03_23,h2_2026_03_23_t00265,comment,02:55:23.755,Unknown speaker,public,65,27.19300000000112,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00266,comment,02:55:54.448,Unknown speaker,public,131,52.93499999999949,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00267,comment,02:56:54.089,Unknown speaker,public,104,34.29700000000048,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00268,comment,02:57:37.689,Unknown speaker,public,138,41.586999999999534,other_cities,Data centers in other cities,0,False,0.009742498249485237
h2_2026_03_23,h2_2026_03_23_t00269,comment,02:58:24.739,Unknown speaker,public,118,40.13500000000022,other_cities,Data centers in other cities,0,False,0.010211508993757872
h2_2026_03_23,h2_2026_03_23_t00270,comment,02:59:16.462,Unknown speaker,public,65,16.060999999999694,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00271,comment,02:59:42.012,Unknown speaker,public,113,35.01000000000022,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00272,comment,03:00:25.758,Unknown speaker,public,76,20.988999999999578,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00273,comment,03:00:55.035,Unknown speaker,public,44,16.369000000000597,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00274,comment,03:01:15.967,Unknown speaker,public,115,38.86999999999898,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00275,comment,03:02:05.202,Unknown speaker,public,426,122.90300000000025,other_cities,Data centers in other cities,0,False,0.003361655966034582
h2_2026_03_23,h2_2026_03_23_t00276,comment,03:04:27.320,Unknown speaker,public,122,54.853000000000975,other_cities,Data centers in other cities,0,False,0.014455741190773029
h2_2026_03_23,h2_2026_03_23_t00277,comment,03:05:25.468,Unknown speaker,public,113,51.753999999998996,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00278,comment,03:06:27.980,Unknown speaker,public,245,98.92799999999988,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00280,comment,03:08:20.218,Unknown speaker,public,75,22.93499999999949,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00282,comment,03:08:46.773,Unknown speaker,public,84,18.19300000000112,other_cities,Data centers in other cities,0,False,0.00881714457078643
h2_2026_03_23,h2_2026_03_23_t00284,comment,03:09:09.909,Unknown speaker,official,29,6.05199999999968,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00286,comment,03:09:20.402,Unknown speaker,public,276,84.71999999999935,other_cities,Data centers in other cities,0,False,0.00678859741838661
h2_2026_03_23,h2_2026_03_23_t00287,comment,03:10:45.703,Unknown speaker,official,77,30.488999999999578,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00289,comment,03:11:26.566,Unknown speaker,public,166,62.30699999999888,other_cities,Data centers in other cities,0,False,0.007788729999911656
h2_2026_03_23,h2_2026_03_23_t00292,comment,03:12:36.996,Unknown speaker,public,187,48.82800000000134,other_cities,Data centers in other cities,1,True,0.0043457726125664935
h2_2026_03_23,h2_2026_03_23_t00293,comment,03:13:33.590,Unknown speaker,public,130,47.623999999999796,other_cities,Data centers in other cities,0,False,0.0
h2_2026_03_23,h2_2026_03_23_t00294,comment,03:14:30.085,Unknown speaker,public,22,5.802000000001499,other_cities,Data centers in other cities,1,True,0.017488744896553558
