hearing_id,document_id,unit_type,start_timestamp,speaker_name,speaker_role,n_words,duration_seconds,land_use__seed_hit_count,land_use__seed_hit_any,land_use__tfidf_similarity,electricity_infrastructure__seed_hit_count,electricity_infrastructure__seed_hit_any,electricity_infrastructure__tfidf_similarity,utilities__seed_hit_count,utilities__seed_hit_any,utilities__tfidf_similarity,economic_development__seed_hit_count,economic_development__seed_hit_any,economic_development__tfidf_similarity,water__seed_hit_count,water__seed_hit_any,water__tfidf_similarity,other_cities__seed_hit_count,other_cities__seed_hit_any,other_cities__tfidf_similarity,taxes_agreements_deals__seed_hit_count,taxes_agreements_deals__seed_hit_any,taxes_agreements_deals__tfidf_similarity,aesthetics__seed_hit_count,aesthetics__seed_hit_any,aesthetics__tfidf_similarity,sustainability__seed_hit_count,sustainability__seed_hit_any,sustainability__tfidf_similarity,safety__seed_hit_count,safety__seed_hit_any,safety__tfidf_similarity,noise__seed_hit_count,noise__seed_hit_any,noise__tfidf_similarity,traffic__seed_hit_count,traffic__seed_hit_any,traffic__tfidf_similarity,air_quality__seed_hit_count,air_quality__seed_hit_any,air_quality__tfidf_similarity
h1_2025_12_03,h1_2025_12_03_t00053,comment,00:43:00.822,Unknown speaker,consultant,24,6.826999999999771,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00062,comment,00:45:21.576,Unknown speaker,official,20,7.706000000000131,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00065,comment,00:46:21.059,Unknown speaker,official,155,61.19599999999991,0,False,0.003936492053987703,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.006601538680063986,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00066,comment,00:47:22.655,Unknown speaker,official,64,26.927999999999884,1,True,0.033255114508386,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00067,comment,00:47:50.090,Unknown speaker,developer,197,57.88599999999997,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00068,comment,00:48:48.376,Unknown speaker,official,145,58.13099999999986,1,True,0.013679557848476348,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0037483281869487525,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00069,comment,00:49:49.970,Unknown speaker,official,25,11.202999999999975,0,False,0.0050336777033794106,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00070,comment,00:50:01.193,Unknown speaker,official,119,39.06700000000001,1,True,0.014094418936259658,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,1,True,0.012440993474651774,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00071,comment,00:50:40.871,Unknown speaker,developer,330,101.94299999999976,0,False,0.0,0,False,0.0,0,False,0.009939097498552613,4,True,0.022900191556941656,2,True,0.014284013537806091,0,False,0.0,0,False,0.003463336460585674,0,False,0.008293972655847116,0,False,0.0,11,True,0.027958082536348197,0,False,0.0,0,False,0.0,2,True,0.018103888908591634
h1_2025_12_03,h1_2025_12_03_t00072,comment,00:52:22.834,Unknown speaker,official,30,9.595000000000255,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.019305940933993397,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
